slice_id	is_tissue	cluster	row	column	feature	feature_void
slice_0	1	0	-43.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-42.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-41.0	5.196152422706632	0.0	1.0
slice_0	1	0	-40.0	6.928203230275509	0.0	1.0
slice_0	1	0	-39.0	8.660254037844386	0.0	1.0
slice_0	1	0	-38.0	10.392304845413264	0.0	1.0
slice_0	1	0	-37.0	12.12435565298214	0.0	1.0
slice_0	1	0	-36.0	13.856406460551018	0.0	1.0
slice_0	1	0	-35.0	15.588457268119894	0.0	1.0
slice_0	1	0	-34.0	17.32050807568877	0.0	1.0
slice_0	1	0	-33.0	19.05255888325765	0.0	1.0
slice_0	1	0	-31.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-30.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-29.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-28.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-27.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-26.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-25.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-24.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-23.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-22.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-21.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-65.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-64.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-63.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-62.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-61.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-60.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-59.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-58.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-57.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-56.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-55.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-54.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-53.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-52.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-51.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-50.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-49.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-48.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-47.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-46.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-45.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-44.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-43.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-42.0	0.0	0.0	1.0
slice_0	1	0	-41.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-40.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-39.0	5.196152422706632	0.0	1.0
slice_0	1	0	-38.0	6.928203230275509	0.0	1.0
slice_0	1	0	-37.0	8.660254037844386	0.0	1.0
slice_0	1	0	-36.0	10.392304845413264	0.0	1.0
slice_0	1	0	-35.0	12.12435565298214	0.0	1.0
slice_0	1	0	-34.0	13.856406460551018	0.0	1.0
slice_0	1	0	-33.0	15.588457268119894	0.0	1.0
slice_0	1	0	-32.0	17.32050807568877	0.0	1.0
slice_0	1	0	-31.0	19.05255888325765	0.0	1.0
slice_0	1	0	-29.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-28.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-27.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-26.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-25.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-24.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-23.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-22.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-21.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-20.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-19.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-63.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-62.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-61.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-60.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-59.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-58.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-57.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-56.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-55.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-54.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-53.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-52.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-51.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-50.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-49.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-48.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-47.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-46.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-45.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-44.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-43.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-42.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-41.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-40.0	0.0	0.0	1.0
slice_0	1	0	-39.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-38.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-37.0	5.196152422706632	0.0	1.0
slice_0	1	0	-36.0	6.928203230275509	0.0	1.0
slice_0	1	0	-35.0	8.660254037844386	0.0	1.0
slice_0	1	0	-34.0	10.392304845413264	0.0	1.0
slice_0	1	0	-33.0	12.12435565298214	0.0	1.0
slice_0	1	0	-32.0	13.856406460551018	0.0	1.0
slice_0	1	0	-31.0	15.588457268119894	0.0	1.0
slice_0	1	0	-30.0	17.32050807568877	0.0	1.0
slice_0	1	0	-29.0	19.05255888325765	0.0	1.0
slice_0	1	0	-27.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-26.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-25.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-24.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-23.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-22.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-21.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-20.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-19.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-18.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-17.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-61.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-60.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-59.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-58.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-57.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-56.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-55.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-54.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-53.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-52.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-51.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-50.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-49.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-48.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-47.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-46.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-45.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-44.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-43.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-42.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-41.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-40.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-39.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-38.0	0.0	0.0	1.0
slice_0	1	0	-37.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-36.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-35.0	5.196152422706632	0.0	1.0
slice_0	1	0	-34.0	6.928203230275509	0.0	1.0
slice_0	1	0	-33.0	8.660254037844386	0.0	1.0
slice_0	1	0	-32.0	10.392304845413264	0.0	1.0
slice_0	1	0	-31.0	12.12435565298214	0.0	1.0
slice_0	1	0	-30.0	13.856406460551018	0.0	1.0
slice_0	1	0	-29.0	15.588457268119894	0.0	1.0
slice_0	1	0	-28.0	17.32050807568877	0.0	1.0
slice_0	1	0	-27.0	19.05255888325765	0.0	1.0
slice_0	1	0	-25.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-24.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-23.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-22.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-21.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-20.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-19.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-18.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-17.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-16.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-15.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-59.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-58.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-57.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-56.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-55.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-54.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-53.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-52.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-51.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-50.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-49.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-48.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-47.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-46.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-45.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-44.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-43.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-42.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-41.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-40.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-39.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-38.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-37.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-36.0	0.0	0.0	1.0
slice_0	1	0	-35.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-34.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-33.0	5.196152422706632	0.0	1.0
slice_0	1	0	-32.0	6.928203230275509	0.0	1.0
slice_0	1	0	-31.0	8.660254037844386	0.0	1.0
slice_0	1	0	-30.0	10.392304845413264	0.0	1.0
slice_0	1	0	-29.0	12.12435565298214	0.0	1.0
slice_0	1	0	-28.0	13.856406460551018	0.0	1.0
slice_0	1	0	-27.0	15.588457268119894	0.0	1.0
slice_0	1	0	-26.0	17.32050807568877	0.0	1.0
slice_0	1	0	-25.0	19.05255888325765	0.0	1.0
slice_0	1	0	-23.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-22.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-21.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-20.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-19.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-18.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-17.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-16.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-15.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-14.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-13.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-57.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-56.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-55.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-54.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-53.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-52.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-51.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-50.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-49.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-48.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-47.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-46.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-45.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-44.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-43.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-42.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-41.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-40.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-39.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-38.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-37.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-36.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-35.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-34.0	0.0	0.0	1.0
slice_0	1	0	-33.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-32.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-31.0	5.196152422706632	0.0	1.0
slice_0	1	0	-30.0	6.928203230275509	0.0	1.0
slice_0	1	0	-29.0	8.660254037844386	0.0	1.0
slice_0	1	0	-28.0	10.392304845413264	0.0	1.0
slice_0	1	0	-27.0	12.12435565298214	0.0	1.0
slice_0	1	0	-26.0	13.856406460551018	0.0	1.0
slice_0	1	0	-25.0	15.588457268119894	0.0	1.0
slice_0	1	0	-24.0	17.32050807568877	0.0	1.0
slice_0	1	0	-23.0	19.05255888325765	0.0	1.0
slice_0	1	0	-21.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-20.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-19.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-18.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-17.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-16.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-15.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-14.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-13.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-12.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-11.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-55.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-54.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-53.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-52.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-51.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-50.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-49.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-48.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-47.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-46.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-45.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-44.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-43.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-42.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-41.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-40.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-39.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-38.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-37.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-36.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-35.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-34.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-33.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-32.0	0.0	0.0	1.0
slice_0	1	0	-31.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-30.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-29.0	5.196152422706632	0.0	1.0
slice_0	1	0	-28.0	6.928203230275509	0.0	1.0
slice_0	1	0	-27.0	8.660254037844386	0.0	1.0
slice_0	1	0	-26.0	10.392304845413264	0.0	1.0
slice_0	1	0	-25.0	12.12435565298214	0.0	1.0
slice_0	1	0	-24.0	13.856406460551018	0.0	1.0
slice_0	1	0	-23.0	15.588457268119894	0.0	1.0
slice_0	1	0	-22.0	17.32050807568877	0.0	1.0
slice_0	1	0	-21.0	19.05255888325765	0.0	1.0
slice_0	1	0	-19.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-18.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-17.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-16.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-15.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-14.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-13.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-12.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-11.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-10.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-9.999999999999996	38.1051177665153	0.0	1.0
slice_0	1	0	-53.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-52.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-51.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-50.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-49.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-48.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-47.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-46.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-45.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-44.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-43.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-42.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-41.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-40.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-39.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-38.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-37.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-36.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-35.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-34.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-33.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-32.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-31.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-30.0	0.0	0.0	1.0
slice_0	1	0	-29.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-28.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-27.0	5.196152422706632	0.0	1.0
slice_0	1	0	-26.0	6.928203230275509	0.0	1.0
slice_0	1	0	-25.0	8.660254037844386	0.0	1.0
slice_0	1	0	-24.0	10.392304845413264	0.0	1.0
slice_0	1	0	-23.0	12.12435565298214	0.0	1.0
slice_0	1	0	-22.0	13.856406460551018	0.0	1.0
slice_0	1	0	-21.0	15.588457268119894	0.0	1.0
slice_0	1	0	-20.0	17.32050807568877	0.0	1.0
slice_0	1	0	-19.0	19.05255888325765	0.0	1.0
slice_0	1	0	-17.999999999999996	20.784609690826528	0.0	1.0
slice_0	1	0	-16.999999999999996	22.516660498395403	0.0	1.0
slice_0	1	0	-15.999999999999996	24.24871130596428	0.0	1.0
slice_0	1	0	-14.999999999999996	25.980762113533157	0.0	1.0
slice_0	1	0	-13.999999999999996	27.712812921102035	0.0	1.0
slice_0	1	0	-12.999999999999996	29.444863728670914	0.0	1.0
slice_0	1	0	-11.999999999999996	31.17691453623979	0.0	1.0
slice_0	1	0	-10.999999999999996	32.90896534380867	0.0	1.0
slice_0	1	0	-9.999999999999996	34.64101615137754	0.0	1.0
slice_0	1	0	-8.999999999999996	36.373066958946424	0.0	1.0
slice_0	1	0	-7.9999999999999964	38.1051177665153	0.0	1.0
slice_0	1	0	-51.0	-39.837168574084174	0.0	1.0
slice_0	1	0	-50.0	-38.1051177665153	0.0	1.0
slice_0	1	0	-49.0	-36.373066958946424	0.0	1.0
slice_0	1	0	-48.0	-34.64101615137754	0.0	1.0
slice_0	1	0	-47.0	-32.90896534380867	0.0	1.0
slice_0	1	0	-46.0	-31.17691453623979	0.0	1.0
slice_0	1	0	-45.0	-29.444863728670914	0.0	1.0
slice_0	1	0	-44.0	-27.712812921102035	0.0	1.0
slice_0	1	0	-43.0	-25.980762113533157	0.0	1.0
slice_0	1	0	-42.0	-24.24871130596428	0.0	1.0
slice_0	1	0	-41.0	-22.516660498395403	0.0	1.0
slice_0	1	0	-40.0	-20.784609690826528	0.0	1.0
slice_0	1	0	-39.0	-19.05255888325765	0.0	1.0
slice_0	1	0	-38.0	-17.32050807568877	0.0	1.0
slice_0	1	0	-37.0	-15.588457268119894	0.0	1.0
slice_0	1	0	-36.0	-13.856406460551018	0.0	1.0
slice_0	1	0	-35.0	-12.12435565298214	0.0	1.0
slice_0	1	0	-34.0	-10.392304845413264	0.0	1.0
slice_0	1	0	-33.0	-8.660254037844386	0.0	1.0
slice_0	1	0	-32.0	-6.928203230275509	0.0	1.0
slice_0	1	0	-31.0	-5.196152422706632	0.0	1.0
slice_0	1	0	-30.0	-3.4641016151377544	0.0	1.0
slice_0	1	0	-29.0	-1.7320508075688772	0.0	1.0
slice_0	1	0	-28.0	0.0	0.0	1.0
slice_0	1	0	-27.0	1.7320508075688772	0.0	1.0
slice_0	1	0	-26.0	3.4641016151377544	0.0	1.0
slice_0	1	0	-25.0	5.196152422706632	0.02722883875135551	0.9727711612486445
slice_0	1	0	-24.0	6.928203230275509	0.05766078158522827	0.9423392184147718
slice_0	1	0	-23.0	8.660254037844386	0.0783517926863885	0.9216482073136115
